id,image,label
139,/data/upload/1/a4d66b2b-40.png,"[{""x"":11.64021164021164,""y"":2.821869488536155,""width"":22.751322751322753,""height"":41.95179306290417,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":36.93121693121693,""y"":9.970605526161082,""width"":34.07407407407407,""height"":45.14991181657848,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.026455026455025,""y"":61.70487948265726,""width"":21.058201058201064,""height"":22.198706643151084,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":77.67195767195767,""y"":72.61610817166373,""width"":22.32804232804233,""height"":27.383891828336274,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
140,/data/upload/1/906f4750-41.png,"[{""x"":7.724867724867725,""y"":0,""width"":29.100529100529105,""height"":47.97178130511463,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":37.77777777777778,""y"":6.208112874779541,""width"":30.79365079365079,""height"":47.78365667254556,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":54.39153439153439,""y"":62.833627278071724,""width"":22.53968253968253,""height"":20.505584950029395,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":79.04761904761905,""y"":72.99235743680188,""width"":20.95238095238095,""height"":27.007642563198118,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
141,/data/upload/1/9ab79bf5-42.png,"[{""x"":4.021164021164021,""y"":0,""width"":30.687830687830687,""height"":50.22927689594356,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":36.507936507936506,""y"":4.326866549088771,""width"":33.544973544973544,""height"":50.98177542621987,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.80423280423281,""y"":64.52674897119341,""width"":25.502645502645493,""height"":22.010582010582013,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":80.74074074074075,""y"":75.81422692533803,""width"":19.259259259259252,""height"":24.185773074661967,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
142,/data/upload/1/0662c16f-43.png,"[{""x"":0.6349206349206349,""y"":0,""width"":33.12169312169313,""height"":42.89241622574956,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":37.142857142857146,""y"":4.891240446796003,""width"":35.13227513227512,""height"":50.7936507936508,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":52.910052910052904,""y"":66.40799529688418,""width"":26.66666666666668,""height"":20.5055849500294,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":85.82010582010582,""y"":80.89359200470312,""width"":14.179894179894177,""height"":19.106407995296877,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
143,/data/upload/1/eec3a8f4-44.png,"[{""x"":0,""y"":0,""width"":29.100529100529094,""height"":32.54556143445031,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":34.81481481481482,""y"":3.1981187536743096,""width"":39.047619047619044,""height"":51.358024691358025,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.46560846560847,""y"":64.33862433862434,""width"":32.38095238095238,""height"":23.703703703703695,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":88.99470899470899,""y"":84.65608465608466,""width"":11.005291005291014,""height"":15.343915343915342,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
144,/data/upload/1/978112db-45.png,"[{""x"":50.264550264550266,""y"":62.833627278071724,""width"":27.72486772486772,""height"":20.88183421516755,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":37.98941798941799,""y"":0,""width"":31.957671957671963,""height"":46.46678424456202,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
145,/data/upload/1/a15a5aba-46.png,"[{""x"":52.48677248677248,""y"":65.4673721340388,""width"":27.61904761904762,""height"":23.51557907113464,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":36.402116402116405,""y"":0,""width"":35.026455026455025,""height"":46.09053497942387,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
146,/data/upload/1/fab55948-47.png,"[{""x"":33.544973544973544,""y"":0,""width"":36.93121693121694,""height"":48.72427983539096,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":50.05291005291005,""y"":66.97236919459142,""width"":31.640211640211646,""height"":32.92181069958846,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
147,/data/upload/1/fe57a198-48.png,"[{""x"":36.71957671957672,""y"":2.069370958259847,""width"":43.28042328042328,""height"":48.91240446796002,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":48.888888888888886,""y"":75.62610229276896,""width"":39.47089947089947,""height"":24.373897707231038,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
148,/data/upload/1/c25f4b6a-49.png,"[{""x"":34.179894179894184,""y"":0,""width"":42.11640211640211,""height"":54.36801881246327,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080},{""x"":55.767195767195766,""y"":82.02233980011758,""width"":31.851851851851855,""height"":17.977660199882422,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
149,/data/upload/1/9ee011c8-50.png,"[{""x"":35.55555555555556,""y"":0,""width"":38.941798941798936,""height"":57.56613756613756,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
150,/data/upload/1/d87f7a11-51.png,"[{""x"":28.888888888888886,""y"":0,""width"":49.206349206349216,""height"":63.398001175778944,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
151,/data/upload/1/1805351a-52.png,"[{""x"":27.83068783068783,""y"":0,""width"":47.936507936507944,""height"":64.71487360376248,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
152,/data/upload/1/66bba02f-53.png,"[{""x"":24.97354497354497,""y"":0,""width"":55.978835978835974,""height"":74.4973544973545,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
153,/data/upload/1/7dca1577-54.png,"[{""x"":31.746031746031743,""y"":4.891240446796003,""width"":49.2063492063492,""height"":72.42798353909464,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
154,/data/upload/1/8d637a57-55.png,"[{""x"":29.31216931216931,""y"":4.514991181657849,""width"":54.708994708994716,""height"":75.62610229276896,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
155,/data/upload/1/8a6335e2-56.png,"[{""x"":21.58730158730159,""y"":2.4456202233980013,""width"":65.50264550264549,""height"":89.1710758377425,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
156,/data/upload/1/e9f4515d-57.png,"[{""x"":20.317460317460316,""y"":6.208112874779541,""width"":58.730158730158735,""height"":80.89359200470311,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
157,/data/upload/1/29c54307-58.png,"[{""x"":26.137566137566136,""y"":8.465608465608465,""width"":46.455026455026456,""height"":69.04174015285126,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
158,/data/upload/1/f64fd70c-59.png,"[{""x"":27.40740740740741,""y"":8.653733098177542,""width"":56.402116402116405,""height"":86.53733098177543,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
,,
159,/data/upload/1/41d7c092-60.png,"[{""x"":22.328042328042326,""y"":6.396237507348619,""width"":64.44444444444444,""height"":81.26984126984128,""rotation"":0,""rectanglelabels"":[""OtherCelestialBody""],""original_width"":1920,""original_height"":1080}]"
